����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
000511.SZ,*STϩ̼,2013-09-25,4.2503,4.2403,4.2503,4.2303,4.2403,6826613,28991951.5,-0.01,-0.2347,4.2469,0.5911,4907995017.25,N/A,4908036046.75,1154822357,0,1154832011,46.3513,3.0271,6.4537,36.1267,
000511.SZ,*STϩ̼,2013-09-26,4.2403,4.2403,4.2503,4.2104,4.2303,11098197,47021017.5,-0.01,-0.2353,4.2368,0.961,4896446793.68,N/A,4896487726.64,1154822357,0,1154832011,46.2422,3.0199,6.4385,36.0417,
000511.SZ,*STϩ̼,2013-09-27,4.2303,4.2303,4.2403,4.2104,4.2104,6628915,28063366.3,-0.02,-0.4717,4.2335,0.574,4873350346.54,N/A,4873391086.42,1154822357,0,1154832011,46.0241,3.0057,6.4082,35.8717,
000511.SZ,*STϩ̼,2013-09-30,4.2104,4.2204,4.2303,4.2104,4.2104,8169858,34510857.8,0,0,4.2242,0.7075,4873350346.54,N/A,4873391086.42,1154822357,0,1154832011,46.0241,3.0057,6.4082,35.8717,
000511.SZ,*STϩ̼,2013-10-08,4.2104,4.2204,4.2603,4.2104,4.2603,26362443,111733834,0.0499,1.1848,4.2384,2.2828,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-10-09,4.2603,4.2603,4.2603,4.1904,4.2603,12274541,51977525.6,0,0,4.2346,1.0629,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-10-10,4.2603,4.2503,4.2603,4.2204,4.2403,11294364,47931910.4,-0.02,-0.4684,4.2439,0.978,4907995017.25,N/A,4908036046.75,1154822357,0,1154832011,46.3513,3.0271,6.4537,36.1267,
000511.SZ,*STϩ̼,2013-10-11,4.2403,4.2204,4.2503,4.2204,4.2403,11520939,48932589.7,0,0,4.2473,0.9976,4907995017.25,N/A,4908036046.75,1154822357,0,1154832011,46.3513,3.0271,6.4537,36.1267,
000511.SZ,*STϩ̼,2013-10-14,4.2403,4.2403,4.6194,4.2204,4.5895,56409723,254801117.5,0.3492,8.2353,4.517,4.8847,5312182842.2,N/A,5312227250.6,1154822357,0,1154832011,50.1685,3.2763,6.9852,39.1018,
000511.SZ,*STϩ̼,2013-10-15,4.5895,4.5795,4.6194,4.4698,4.5197,17938801,81634887.6,-0.0698,-1.5217,4.5507,1.5534,5231345277.21,N/A,5231389009.83,1154822357,0,1154832011,49.405,3.2265,6.8789,38.5068,
000511.SZ,*STϩ̼,2013-10-16,4.5197,4.5197,4.5496,4.4199,4.4498,13268421,59315801.5,-0.0698,-1.5453,4.4704,1.149,5150507712.22,N/A,5150550769.06,1154822357,0,1154832011,48.6416,3.1766,6.7726,37.9118,
000511.SZ,*STϩ̼,2013-10-17,4.4498,4.4897,4.4997,4.4299,4.4498,7391822,33052096.7,0,0,4.4714,0.6401,5150507712.22,N/A,5150550769.06,1154822357,0,1154832011,48.6416,3.1766,6.7726,37.9118,
000511.SZ,*STϩ̼,2013-10-18,4.4498,4.4299,4.5097,4.4199,4.4798,6830983,30639812.4,0.0299,0.6726,4.4854,0.5915,5185152382.93,N/A,5185195729.39,1154822357,0,1154832011,48.9688,3.198,6.8182,38.1668,
000511.SZ,*STϩ̼,2013-10-21,4.4798,4.4698,4.4698,4.39,4.4199,12028133,53284640.3,-0.0599,-1.3363,4.43,1.0416,5115863041.51,N/A,5115905808.73,1154822357,0,1154832011,48.3144,3.1553,6.7271,37.6568,
000511.SZ,*STϩ̼,2013-10-22,4.4199,4.4099,4.4399,4.38,4.39,7908601,34895482.4,-0.0299,-0.6772,4.4123,0.6848,5081218370.8,N/A,5081260848.4,1154822357,0,1154832011,47.9872,3.1339,6.6815,37.4017,
000511.SZ,*STϩ̼,2013-10-23,4.39,4.39,4.4299,4.3301,4.3401,8184826,35869348.7,-0.0499,-1.1364,4.3824,0.7088,5023477252.95,N/A,5023519247.85,1154822357,0,1154832011,47.4419,3.0983,6.6056,36.9767,
000511.SZ,*STϩ̼,2013-10-24,4.3401,4.3401,4.3501,4.2603,4.2603,6419193,27644801.9,-0.0798,-1.8391,4.3066,0.5559,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-10-25,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-10-28,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-10-29,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-10-30,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-10-31,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-01,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-04,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-05,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-06,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-07,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-08,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-11,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-12,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-13,4.2603,4.2603,4.2603,4.2603,4.2603,N/A,N/A,0,0,N/A,N/A,4931091464.39,N/A,4931132686.97,1154822357,0,1154832011,46.5694,3.0413,6.4841,36.2967,
000511.SZ,*STϩ̼,2013-11-14,4.2603,4.4698,4.4698,4.3101,4.4099,34437210,151163313,0.1497,3.5129,4.3895,2.982,5104314817.94,N/A,5104357488.62,1154822357,0,1154832011,48.2053,3.1481,6.7119,37.5718,
000511.SZ,*STϩ̼,2013-11-15,4.4099,4.37,4.5496,4.3401,4.5396,23323772,103496264,0.1297,2.9412,4.4374,2.0197,5254441724.35,N/A,5254485650.05,1154822357,0,1154832011,49.6231,3.2407,6.9093,38.6768,
000511.SZ,*STϩ̼,2013-11-18,4.5396,4.4798,4.5496,4.4199,4.5396,18405125,82701965.5,0,0,4.4934,1.5938,5254441724.35,N/A,5254485650.05,1154822357,0,1154832011,49.6231,3.2407,6.9093,38.6768,
000511.SZ,*STϩ̼,2013-11-19,4.5396,4.4997,4.5795,4.4399,4.5296,26291912,118392636.8,-0.01,-0.2198,4.503,2.2767,5242893500.78,N/A,5242937329.94,1154822357,0,1154832011,49.5141,3.2336,6.8941,38.5918,
000511.SZ,*STϩ̼,2013-11-20,4.5296,4.4997,4.5396,4.4498,4.4997,16163354,72576384.2,-0.0299,-0.6608,4.4902,1.3996,5208248830.07,N/A,5208292369.61,1154822357,0,1154832011,49.1869,3.2122,6.8486,38.3368,
000511.SZ,*STϩ̼,2013-11-21,4.4997,4.4598,4.4698,4.4099,4.4199,8309038,36975685.5,-0.0798,-1.7738,4.4501,0.7195,5115863041.51,N/A,5115905808.73,1154822357,0,1154832011,48.3144,3.1553,6.7271,37.6568,
000511.SZ,*STϩ̼,2013-11-22,4.4199,4.4199,4.4598,4.39,4.4099,7535554,33357908.4,-0.01,-0.2257,4.4267,0.6525,5104314817.94,N/A,5104357488.62,1154822357,0,1154832011,48.2053,3.1481,6.7119,37.5718,
000511.SZ,*STϩ̼,2013-11-25,4.4099,4.3999,4.4498,4.3501,4.3999,10659057,47147714.5,-0.01,-0.2262,4.4233,0.923,5092766594.37,N/A,5092809168.51,1154822357,0,1154832011,48.0963,3.141,6.6967,37.4867,
000511.SZ,*STϩ̼,2013-11-26,4.3999,4.38,4.4099,4.3501,4.3999,6946393,30440879.5,0,0,4.3823,0.6015,5092766594.37,N/A,5092809168.51,1154822357,0,1154832011,48.0963,3.141,6.6967,37.4867,
000511.SZ,*STϩ̼,2013-11-27,4.3999,4.38,4.39,4.2802,4.3002,9799290,42470934.6,-0.0998,-2.2676,4.3341,0.8486,4977284358.67,N/A,4977325967.41,1154822357,0,1154832011,47.0057,3.0698,6.5448,36.6367,
000511.SZ,*STϩ̼,2013-11-28,4.3002,4.3501,4.3999,4.3501,4.36,10244891,44861739.7,0.0599,1.3921,4.3789,0.8871,5046573700.09,N/A,5046615888.07,1154822357,0,1154832011,47.66,3.1125,6.636,37.1467,
000511.SZ,*STϩ̼,2013-11-29,4.36,4.3999,4.3999,4.3201,4.3501,6986169,30438493.9,-0.01,-0.2288,4.357,0.605,5035025476.52,N/A,5035067567.96,1154822357,0,1154832011,47.551,3.1054,6.6208,37.0617,
000511.SZ,*STϩ̼,2013-12-02,4.3501,4.3401,4.3501,4.2004,4.2204,20048584,85313501.6,-0.1297,-2.9817,4.2553,1.7361,4884898570.11,N/A,4884939406.53,1154822357,0,1154832011,46.1332,3.0128,6.4234,35.9567,
000511.SZ,*STϩ̼,2013-12-03,4.2204,4.2204,4.2204,4.1006,4.1306,24436190,101663854,-0.0898,-2.1277,4.1604,2.116,4780964557.98,N/A,4781004525.54,1154822357,0,1154832011,45.1516,2.9487,6.2867,35.1916,
000511.SZ,*STϩ̼,2013-12-04,4.1306,4.1006,4.1306,3.9909,4.0408,68989445,279164006.8,-0.0898,-2.1739,4.0465,5.974,4677030545.85,N/A,4677069644.55,1154822357,0,1154832011,44.17,2.8846,6.15,34.4266,
000511.SZ,*STϩ̼,2013-12-05,4.0408,4.0308,4.0707,4.0108,4.0607,19826111,80470082.6,0.02,0.4938,4.0588,1.7168,4700126992.99,N/A,4700166284.77,1154822357,0,1154832011,44.3882,2.8989,6.1804,34.5966,
000511.SZ,*STϩ̼,2013-12-06,4.0607,4.0607,4.0607,4.0108,4.0208,15170668,61278571.4,-0.0399,-0.9828,4.0393,1.3137,4653934098.71,N/A,4653973004.33,1154822357,0,1154832011,43.9519,2.8704,6.1197,34.2566,
000511.SZ,*STϩ̼,2013-12-09,4.0208,4.0208,4.0408,4.0108,4.0208,9649449,38928272,0,0,4.0342,0.8356,4653934098.71,N/A,4653973004.33,1154822357,0,1154832011,43.9519,2.8704,6.1197,34.2566,
000511.SZ,*STϩ̼,2013-12-10,4.0208,4.0208,4.0308,3.9909,4.0108,10755972,43211979.6,-0.01,-0.2481,4.0175,0.9314,4642385875.14,N/A,4642424684.22,1154822357,0,1154832011,43.8429,2.8632,6.1045,34.1716,
000511.SZ,*STϩ̼,2013-12-11,4.0108,4.0208,4.0208,3.9709,3.9809,15851965,63378943.2,-0.0299,-0.7463,3.9982,1.3727,4607741204.43,N/A,4607779723.89,1154822357,0,1154832011,43.5157,2.8419,6.0589,33.9166,
000511.SZ,*STϩ̼,2013-12-12,3.9809,3.9809,4.0108,3.9709,3.9809,10945162,43741049.3,0,0,3.9964,0.9478,4607741204.43,N/A,4607779723.89,1154822357,0,1154832011,43.5157,2.8419,6.0589,33.9166,
000511.SZ,*STϩ̼,2013-12-13,3.9809,3.9809,4.0009,3.9709,3.9909,10693342,42751594.7,0.01,0.2506,3.998,0.926,4619289428,N/A,4619328044,1154822357,0,1154832011,43.6247,2.849,6.0741,34.0016,
000511.SZ,*STϩ̼,2013-12-16,3.9909,3.9909,4.0607,3.9909,4.0308,16963069,68451969.3,0.0399,1,4.0354,1.4689,4665482322.28,N/A,4665521324.44,1154822357,0,1154832011,44.061,2.8775,6.1348,34.3416,
000511.SZ,*STϩ̼,2013-12-17,4.0308,4.0308,4.0308,3.9809,4.0009,9381777,37650013.5,-0.0299,-0.7426,4.0131,0.8124,4630837651.57,N/A,4630876364.11,1154822357,0,1154832011,43.7338,2.8561,6.0893,34.0866,
000511.SZ,*STϩ̼,2013-12-18,4.0009,4.0009,4.0507,3.9809,4.0308,9394099,37787640.3,0.0299,0.7481,4.0225,0.8135,4665482322.28,N/A,4665521324.44,1154822357,0,1154832011,44.061,2.8775,6.1348,34.3416,
000511.SZ,*STϩ̼,2013-12-19,4.0308,4.0408,4.0507,4.0108,4.0108,10667999,43122466.3,-0.02,-0.495,4.0422,0.9238,4642385875.14,N/A,4642424684.22,1154822357,0,1154832011,43.8429,2.8632,6.1045,34.1716,
000511.SZ,*STϩ̼,2013-12-20,4.0108,3.9909,4.0208,3.9609,3.9909,8855392,35338015.1,-0.02,-0.4975,3.9906,0.7668,4619289428,N/A,4619328044,1154822357,0,1154832011,43.6247,2.849,6.0741,34.0016,
000511.SZ,*STϩ̼,2013-12-23,3.9909,3.9909,4.0009,3.9609,3.9809,7939402,31634769.8,-0.01,-0.25,3.9845,0.6875,4607741204.43,N/A,4607779723.89,1154822357,0,1154832011,43.5157,2.8419,6.0589,33.9166,
000511.SZ,*STϩ̼,2013-12-24,3.9809,3.9909,3.9909,3.9709,3.9709,6772791,26999732.8,-0.01,-0.2506,3.9865,0.5865,4596192980.86,N/A,4596231403.78,1154822357,0,1154832011,43.4066,2.8348,6.0437,33.8316,
000511.SZ,*STϩ̼,2013-12-25,3.9709,4.0208,4.0308,3.9709,3.9909,13956564,55729561,0.02,0.5025,3.9931,1.2085,4619289428,N/A,4619328044,1154822357,0,1154832011,43.6247,2.849,6.0741,34.0016,
000511.SZ,*STϩ̼,2013-12-26,3.9909,3.9909,3.9909,3.9709,3.9709,6733849,26850321,-0.02,-0.5,3.9874,0.5831,4596192980.86,N/A,4596231403.78,1154822357,0,1154832011,43.4066,2.8348,6.0437,33.8316,
000511.SZ,*STϩ̼,2013-12-27,3.9709,3.9809,3.9909,3.9709,3.9809,5217531,20802107.7,0.01,0.2513,3.987,0.4518,4607741204.43,N/A,4607779723.89,1154822357,0,1154832011,43.5157,2.8419,6.0589,33.9166,
000511.SZ,*STϩ̼,2013-12-30,3.9809,3.9809,3.9809,3.9709,3.9809,6028526,24009206.5,0,0,3.9826,0.522,4607741204.43,N/A,4607779723.89,1154822357,0,1154832011,43.5157,2.8419,6.0589,33.9166,
000511.SZ,*STϩ̼,2013-12-31,3.9809,3.9709,3.9909,3.9609,3.9809,10319752,41147576.6,0,0,3.9873,0.8936,4607741204.43,N/A,4607779723.89,1154822357,0,1154832011,43.5157,2.8419,6.0589,33.9166,
000511.SZ,*STϩ̼,2014-01-02,3.9809,3.9809,3.9809,3.9609,3.9809,10932750,43537688.4,0,0,3.9823,0.9467,4607741204.43,N/A,4607779723.89,1154822357,0,1154832011,98.629,2.7547,7.4062,-33.461,
000511.SZ,*STϩ̼,2014-01-03,3.9809,3.9809,3.9809,3.9609,3.9709,13052302,51941941.3,-0.01,-0.2506,3.9795,1.1302,4596192980.86,N/A,4596231403.78,1154822357,0,1154832011,98.3818,2.7478,7.3876,-33.3771,
000511.SZ,*STϩ̼,2014-01-06,3.9709,3.9709,3.9809,3.5718,3.5818,50278804,185301788.5,-0.3891,-9.799,3.6855,4.3538,4145812261.63,N/A,4145846919.49,1154822357,0,1154832011,88.7414,2.4786,6.6637,-30.1065,
000511.SZ,*STϩ̼,2014-01-07,3.5818,3.5219,3.5219,3.2725,3.4022,42291695,143534111.3,-0.1796,-5.0139,3.3939,3.6622,3937944237.37,N/A,3937977157.51,1154822357,0,1154832011,84.2919,2.3543,6.3296,-28.597,
000511.SZ,*STϩ̼,2014-01-08,3.4022,3.3623,3.4022,3.2625,3.3424,54622888,182545078.1,-0.0599,-1.7595,3.3419,4.73,3868654895.95,N/A,3868687236.85,1154822357,0,1154832011,82.8088,2.3129,6.2182,-28.0938,
000511.SZ,*STϩ̼,2014-01-09,3.3424,3.3623,3.4222,3.3025,3.3124,34502090,116613795.7,-0.0299,-0.8955,3.3799,2.9877,3834010225.24,N/A,3834042276.52,1154822357,0,1154832011,82.0672,2.2922,6.1626,-27.8422,
000511.SZ,*STϩ̼,2014-01-10,3.3124,3.2925,3.4621,3.1328,3.3823,32416027,108182796.4,0.0698,2.1084,3.3373,2.807,3914847790.23,N/A,3914880517.29,1154822357,0,1154832011,83.7976,2.3405,6.2925,-28.4292,
000511.SZ,*STϩ̼,2014-01-13,3.3823,3.3523,3.3823,3.3025,3.3623,11588557,38783897.4,-0.02,-0.59,3.3467,1.0035,3891751343.09,N/A,3891783877.07,1154822357,0,1154832011,83.3032,2.3267,6.2554,-28.2615,
000511.SZ,*STϩ̼,2014-01-14,3.3623,3.4122,3.6916,3.3823,3.6117,46061771,164740916.1,0.2494,7.4184,3.5765,3.9886,4180456932.34,N/A,4180491879.82,1154822357,0,1154832011,89.4829,2.4993,6.7194,-30.3581,
000511.SZ,*STϩ̼,2014-01-15,3.6117,3.5519,3.6816,3.512,3.6117,20867006,75344102.8,0,0,3.6107,1.8069,4180456932.34,N/A,4180491879.82,1154822357,0,1154832011,89.4829,2.4993,6.7194,-30.3581,
000511.SZ,*STϩ̼,2014-01-16,3.6117,3.6117,3.6417,3.5519,3.5519,14810443,53270472.8,-0.0599,-1.6575,3.5968,1.2825,4111167590.92,N/A,4111201959.16,1154822357,0,1154832011,87.9998,2.4579,6.608,-29.8549,
000511.SZ,*STϩ̼,2014-01-17,3.5519,3.5619,3.6018,3.492,3.5319,12402458,43933573.3,-0.02,-0.5618,3.5423,1.074,4088071143.78,N/A,4088105318.94,1154822357,0,1154832011,87.5054,2.4441,6.5709,-29.6872,
000511.SZ,*STϩ̼,2014-01-20,3.5319,3.492,3.5718,3.492,3.502,9513042,33623696.9,-0.0299,-0.8475,3.5345,0.8238,4053426473.07,N/A,4053460358.61,1154822357,0,1154832011,86.7638,2.4233,6.5152,-29.4356,
000511.SZ,*STϩ̼,2014-01-21,3.502,3.512,3.5419,3.4022,3.4222,12816308,44713657,-0.0798,-2.2792,3.4888,1.1098,3961040684.51,N/A,3961073797.73,1154822357,0,1154832011,84.7863,2.3681,6.3667,-28.7647,
000511.SZ,*STϩ̼,2014-01-22,3.4222,3.4421,3.5619,3.4122,3.5519,17296172,60805875.2,0.1297,3.7901,3.5156,1.4977,4111167590.92,N/A,4111201959.16,1154822357,0,1154832011,87.9998,2.4579,6.608,-29.8549,
000511.SZ,*STϩ̼,2014-01-23,3.5519,3.5818,3.8412,3.5718,3.7215,31096653,116405686.5,0.1696,4.7753,3.7434,2.6928,4307487391.61,N/A,4307523401.03,1154822357,0,1154832011,92.202,2.5752,6.9236,-31.2806,
000511.SZ,*STϩ̼,2014-01-24,3.7215,3.6916,3.7814,3.6517,3.7414,23421780,87639407.3,0.02,0.5362,3.7418,2.0282,4330583838.75,N/A,4330620041.25,1154822357,0,1154832011,92.6964,2.589,6.9607,-31.4483,
000511.SZ,*STϩ̼,2014-01-27,3.7414,3.7514,3.8612,3.6916,3.8013,18977303,72301785.8,0.0599,1.6,3.8099,1.6433,4399873180.17,N/A,4399909961.91,1154822357,0,1154832011,94.1796,2.6305,7.0721,-31.9514,
000511.SZ,*STϩ̼,2014-01-28,3.8013,3.8312,3.8512,3.7315,3.7714,10820404,40978228.5,-0.0299,-0.7874,3.7871,0.937,4365228509.46,N/A,4365265001.58,1154822357,0,1154832011,93.438,2.6098,7.0164,-31.6999,
000511.SZ,*STϩ̼,2014-01-29,3.7714,3.7814,3.8213,3.7315,3.7614,9847900,37086369.3,-0.01,-0.2646,3.7659,0.8528,4353680285.89,N/A,4353716681.47,1154822357,0,1154832011,93.1908,2.6029,6.9978,-31.616,
000511.SZ,*STϩ̼,2014-01-30,3.7614,3.7514,3.8612,3.6716,3.7913,14162802,53264128.3,0.0299,0.7958,3.7608,1.2264,4388324956.6,N/A,4388361641.8,1154822357,0,1154832011,93.9324,2.6236,7.0535,-31.8676,
000511.SZ,*STϩ̼,2014-02-07,3.7913,3.7814,3.8412,3.7414,3.8013,13112357,49754779.8,0.01,0.2632,3.7945,1.1354,4399873180.17,N/A,4399909961.91,1154822357,0,1154832011,94.1796,2.6305,7.0721,-31.9514,
000511.SZ,*STϩ̼,2014-02-10,3.8013,3.8213,3.9011,3.7814,3.8911,20974553,81140054.6,0.0898,2.3622,3.8685,1.8163,4503807192.3,N/A,4503844842.9,1154822357,0,1154832011,96.4043,2.6926,7.2392,-32.7062,
000511.SZ,*STϩ̼,2014-02-11,3.8911,3.8911,3.921,3.8512,3.8712,17694443,68783506.1,-0.02,-0.5128,3.8873,1.5322,4480710745.16,N/A,4480748202.68,1154822357,0,1154832011,95.9099,2.6788,7.202,-32.5385,
000511.SZ,*STϩ̼,2014-02-12,3.8712,3.8811,4.0507,3.8512,3.9909,25162981,100005701.7,0.1197,3.0928,3.9743,2.1789,4619289428,N/A,4619328044,1154822357,0,1154832011,98.8762,2.7616,7.4248,-33.5448,
000511.SZ,*STϩ̼,2014-02-13,3.9909,3.9709,4.0807,3.941,3.951,25974649,104469672.9,-0.0399,-1,4.022,2.2492,4573096533.72,N/A,4573134763.56,1154822357,0,1154832011,97.8874,2.734,7.3505,-33.2094,
000511.SZ,*STϩ̼,2014-02-14,3.951,3.951,4.0208,3.941,4.0009,14304913,57068448,0.0499,1.2626,3.9894,1.2387,4630837651.57,N/A,4630876364.11,1154822357,0,1154832011,99.1234,2.7686,7.4433,-33.6287,
000511.SZ,*STϩ̼,2014-02-17,4.0009,4.0009,4.0308,3.9609,4.0009,16706689,66891133.5,0,0,4.0039,1.4467,4630837651.57,N/A,4630876364.11,1154822357,0,1154832011,99.1234,2.7686,7.4433,-33.6287,
000511.SZ,*STϩ̼,2014-02-18,4.0009,4.0108,4.0108,3.9011,3.921,22089888,87142727.8,-0.0798,-1.995,3.9449,1.9128,4538451863.01,N/A,4538489803.23,1154822357,0,1154832011,97.1458,2.7133,7.2948,-32.9578,
000511.SZ,*STϩ̼,2014-02-19,3.921,3.9111,3.9609,3.8712,3.921,17386740,68118971,0,0,3.9179,1.5056,4538451863.01,N/A,4538489803.23,1154822357,0,1154832011,97.1458,2.7133,7.2948,-32.9578,
000511.SZ,*STϩ̼,2014-02-20,3.921,3.9011,3.931,3.8312,3.8312,15056899,58457120.3,-0.0898,-2.2901,3.8824,1.3038,4434517850.88,N/A,4434554922.24,1154822357,0,1154832011,94.9211,2.6512,7.1278,-32.203,
000511.SZ,*STϩ̼,2014-02-21,3.8312,3.8312,3.951,3.8213,3.8712,16909098,66063989.3,0.0399,1.0417,3.907,1.4642,4480710745.16,N/A,4480748202.68,1154822357,0,1154832011,95.9099,2.6788,7.202,-32.5385,
000511.SZ,*STϩ̼,2014-02-24,3.8712,3.8512,3.9809,3.8312,3.921,18121339,71044053.3,0.0499,1.2887,3.9205,1.5692,4538451863.01,N/A,4538489803.23,1154822357,0,1154832011,97.1458,2.7133,7.2948,-32.9578,
000511.SZ,*STϩ̼,2014-02-25,3.921,3.921,3.941,3.7414,3.7714,15385066,59320673.9,-0.1497,-3.8168,3.8557,1.3322,4365228509.46,N/A,4365265001.58,1154822357,0,1154832011,93.438,2.6098,7.0164,-31.6999,
000511.SZ,*STϩ̼,2014-02-26,3.7714,3.7614,3.8412,3.7115,3.8013,11912918,45091736.8,0.0299,0.7937,3.7851,1.0316,4399873180.17,N/A,4399909961.91,1154822357,0,1154832011,94.1796,2.6305,7.0721,-31.9514,
000511.SZ,*STϩ̼,2014-02-27,3.8013,3.8113,3.8911,3.7414,3.7614,13436923,51533365.4,-0.0399,-1.0499,3.8352,1.1635,4353680285.89,N/A,4353716681.47,1154822357,0,1154832011,93.1908,2.6029,6.9978,-31.616,
000511.SZ,*STϩ̼,2014-02-28,3.7614,3.7714,3.7814,3.6317,3.7215,14237601,52696077.4,-0.0399,-1.061,3.7012,1.2329,4307487391.61,N/A,4307523401.03,1154822357,0,1154832011,92.202,2.5752,6.9236,-31.2806,
000511.SZ,*STϩ̼,2014-03-03,3.7215,3.6916,3.8113,3.6916,3.8013,9430572,35553771.9,0.0798,2.1448,3.7701,0.8166,4399873180.17,N/A,4399909961.91,1154822357,0,1154832011,94.1796,2.6305,7.0721,-31.9514,
000511.SZ,*STϩ̼,2014-03-04,3.8013,3.7913,4.1804,3.7514,4.1804,88898141,368885348.1,0.3791,9.9738,4.1495,7.698,4838705675.83,N/A,4838746126.09,1154822357,0,1154832011,103.5728,2.8928,7.7774,-35.1382,
000511.SZ,*STϩ̼,2014-03-05,4.1804,4.1804,4.4199,4.1306,4.38,89107786,384457330.3,0.1995,4.7733,4.3145,7.7161,5069670147.23,N/A,5069712528.29,1154822357,0,1154832011,108.5166,3.0309,8.1487,-36.8154,
000511.SZ,*STϩ̼,2014-03-06,4.38,4.2902,4.5696,4.1505,4.37,72240776,316076993.4,-0.01,-0.2278,4.3753,6.2556,5058121923.66,N/A,5058164208.18,1154822357,0,1154832011,108.2694,3.024,8.1301,-36.7316,
000511.SZ,*STϩ̼,2014-03-07,4.37,4.36,4.4299,4.2603,4.2902,35280538,153039915,-0.0798,-1.8265,4.3378,3.0551,4965736135.1,N/A,4965777647.3,1154822357,0,1154832011,106.2919,2.9688,7.9816,-36.0607,
000511.SZ,*STϩ̼,2014-03-10,4.2902,4.2503,4.39,4.1904,4.1904,40900931,175125724.1,-0.0998,-2.3256,4.2817,3.5418,4850253899.4,N/A,4850294446.2,1154822357,0,1154832011,103.82,2.8997,7.796,-35.2221,
000511.SZ,*STϩ̼,2014-03-11,4.1904,4.1505,4.6095,4.1505,4.5197,79557913,356674021.7,0.3292,7.8571,4.4832,6.8892,5231345277.21,N/A,5231389009.83,1154822357,0,1154832011,111.9773,3.1276,8.4086,-37.9895,
